source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E3-,Calm/Violent/Angry [-],I1.1-,Money: Affluence [-],12,49,220,0.6860,0.5100,0.000469757,fine,32
L1-,Life and living things [-],A11.1-,Importance: Important [-],9,28,37,0.6852,1.1003,0.0871586,fine,32
L1-,Life and living things [-],T1.1.3,Time: General: Future,20,45,52,0.6808,0.5683,0.551484,fine,32
L1-,Life and living things [-],S6+,Obligation and necessity [+],17,48,104,0.6793,1.4412,0.0594634,fine,32
E3-,Calm/Violent/Angry [-],X2.3,Learn,14,39,45,0.6780,0.5888,0.108129,fine,32
E3-,Calm/Violent/Angry [-],O1.1,Substances and materials generally: Solid,12,48,434,0.6780,0.8960,0.00071727,fine,32
E3-,Calm/Violent/Angry [-],X5.1-,Attention [-],18,46,102,0.6767,0.8437,0.183925,fine,32
E3-,Calm/Violent/Angry [-],H4,Residence,17,46,106,0.6739,0.8332,0.103805,fine,32
E3-,Calm/Violent/Angry [-],K3,Recorded sound etc.,12,31,22,0.6719,0.6103,0.281042,fine,32
E3-,Calm/Violent/Angry [-],G2.2-,General ethics [-],16,49,191,0.6676,0.6378,0.0212941,fine,32
E3-,Calm/Violent/Angry [-],X3.2,Sensory:- Sound,7,49,534,0.6626,0.5664,3.62458e-07,fine,32
L1-,Life and living things [-],I1.1-,Money: Affluence [-],13,49,149,0.6625,0.8559,0.00140269,fine,32
E3-,Calm/Violent/Angry [-],A6.1-,Comparing:- Similar/different [-],13,49,326,0.6596,0.7975,0.00140269,fine,32
L1-,Life and living things [-],A1.4,"Chance, luck",10,45,111,0.6588,1.5955,0.000247088,fine,32
L1-,Life and living things [-],E5-,Fear/bravery/shock [-],18,46,64,0.6537,1.3299,0.183925,fine,32
E3-,Calm/Violent/Angry [-],N5.2+,Exceeding; waste [+],19,46,85,0.6486,0.4847,0.301996,fine,32
L1-,Life and living things [-],B5-,Clothes and personal belongings [-],14,43,49,0.6480,0.9016,0.0315395,fine,32
L1-,Life and living things [-],X9.2+,Ability:- Success and failure [+],16,49,157,0.6476,0.8407,0.0212941,fine,32
L1-,Life and living things [-],X9.2-,Ability:- Success and failure [-],16,49,129,0.6460,0.9024,0.0212941,fine,32
L1-,Life and living things [-],S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",15,46,127,0.6445,2.0365,0.0258961,fine,32
L1-,Life and living things [-],A5.2-,Evaluation:- True/false [-],16,47,70,0.6432,1.3229,0.0399861,fine,32
L1-,Life and living things [-],B1,Anatomy and physiology,7,49,468,0.6390,1.3092,3.62458e-07,fine,32
L1-,Life and living things [-],O4.6+,Temperature      [+],17,47,136,0.6359,1.2006,0.0789407,fine,32
E3-,Calm/Violent/Angry [-],E6+,"Worry, concern, confident [+]",17,46,73,0.6355,0.5264,0.103805,fine,32
L1-,Life and living things [-],L2,Living creatures generally,13,47,105,0.6346,1.3217,0.00308768,fine,32
E3-,Calm/Violent/Angry [-],N3.8+fn,Measurement: Speed [+fn],17,38,27,0.6297,0.9582,0.627103,fine,32
E3-,Calm/Violent/Angry [-],A13.4,Degree: Approximators,15,47,153,0.6275,0.5545,0.0186238,fine,32
E3-,Calm/Violent/Angry [-],B2-,Health and disease [-],9,49,286,0.6253,0.8031,9.26355e-06,fine,32
E3-,Calm/Violent/Angry [-],A15+,Safety/Danger [+],12,48,78,0.6234,0.3653,0.00071727,fine,32
E3-,Calm/Violent/Angry [-],N6-,Frequency etc. [-],19,41,37,0.6220,0.4742,0.755229,fine,32
L1-,Life and living things [-],Z8mfn,Pronouns etc. [mfn],20,48,212,0.6162,1.2007,0.312327,fine,32
E3-,Calm/Violent/Angry [-],S2mfc,People [mfc],15,37,22,0.6156,0.1799,0.324009,fine,32
E3-,Calm/Violent/Angry [-],N2,Mathematics,15,37,38,0.6147,0.7788,0.324009,fine,32
E3-,Calm/Violent/Angry [-],X3.2+,Sensory:- Sound [+],17,47,92,0.6134,0.7446,0.0789407,fine,32
L1-,Life and living things [-],Z8m,Pronouns etc. [m],13,49,285,0.6109,0.8713,0.00140269,fine,32
L1-,Life and living things [-],L1-,Life and living things [-],11,49,197,0.6096,0.4660,0.000141971,fine,32
L1-,Life and living things [-],E6+,"Worry, concern, confident [+]",16,46,47,0.6065,1.1244,0.054076,fine,32
E3-,Calm/Violent/Angry [-],S1.2.1+,Approachability and Friendliness [+],11,26,36,0.6059,0.1624,0.557197,fine,32
L1-,Life and living things [-],H5,Furniture and household fittings,13,47,114,0.6047,1.4394,0.00308768,fine,32
L1-,Life and living things [-],S1.2.5-,Toughness; strong/weak [-],12,32,10,0.6000,1.8294,0.215327,fine,32
L1-,Life and living things [-],Z8f,Pronouns etc. [f],16,49,209,0.5946,1.2174,0.0212941,fine,32
E3-,Calm/Violent/Angry [-],A13.2,Degree: Maximizers,16,46,93,0.5893,0.3756,0.054076,fine,32
E3-,Calm/Violent/Angry [-],G1.2,Politics,16,42,34,0.5843,0.4313,0.164149,fine,32
L1-,Life and living things [-],N2,Mathematics,11,26,21,0.5818,1.1846,0.557197,fine,32
E3-,Calm/Violent/Angry [-],G3,"Warfare, defence and the army; weapons",14,49,295,0.5785,0.4572,0.00380165,fine,32
L1-,Life and living things [-],Z8mf,Pronouns etc. [mf],14,47,246,0.5777,0.7840,0.00794273,fine,32
L1-,Life and living things [-],O1.2,Substances and materials generally: Liquid,19,45,120,0.5731,0.9278,0.371298,fine,32
L1-,Life and living things [-],A15-,Safety/Danger [-],19,44,51,0.5730,0.9885,0.451381,fine,32
E3-,Calm/Violent/Angry [-],A5.1-,Evaluation:- Good/bad [-],11,48,84,0.5720,0.5754,0.000222245,fine,32
E3-,Calm/Violent/Angry [-],N5---,Quantities [---],14,36,19,0.5658,0.4415,0.242985,fine,32
L1-,Life and living things [-],S7.3,Competition,13,49,120,0.5645,0.6098,0.00140269,fine,32
E3-,Calm/Violent/Angry [-],Z8mfc,Pronouns etc. [mfc],13,39,29,0.5640,0.7573,0.0532519,fine,32
L1-,Life and living things [-],H4,Residence,9,48,136,0.5626,1.0117,1.52218e-05,fine,32
L1-,Life and living things [-],N3.8-,Measurement: Speed [-],13,47,167,0.5607,0.9689,0.00308768,fine,32
E3-,Calm/Violent/Angry [-],T4--,Time: Early/late [--],12,45,87,0.5592,0.4202,0.0024589,fine,32
E3-,Calm/Violent/Angry [-],A11.2+,Importance: Noticeability [+],13,32,35,0.5539,0.4018,0.377086,fine,32
L1-,Life and living things [-],A6.3+,Comparing:- Variety [+],9,25,11,0.5528,0.6994,0.229523,fine,32
L1-,Life and living things [-],N5.1+c,Entirety; maximum [+c],14,37,24,0.5506,1.2279,0.187742,fine,32
E3-,Calm/Violent/Angry [-],Z3c,Other proper names [c],12,49,388,0.5442,0.7874,0.000469757,fine,32
E3-,Calm/Violent/Angry [-],E5+,Fear/bravery/shock [+],11,28,15,0.5423,0.3660,0.344928,fine,32
E3-,Calm/Violent/Angry [-],X9.2+,Ability:- Success and failure [+],14,49,195,0.5401,0.3983,0.00380165,fine,32
L1-,Life and living things [-],S3.2,Relationship: Intimate/sexual,9,49,244,0.5381,0.8972,9.26355e-06,fine,32
E3-,Calm/Violent/Angry [-],E6-,"Worry, concern, confident [-]",19,49,313,0.5358,0.7448,0.152408,fine,32
L1-,Life and living things [-],E4.2+,Happy/sad: Contentment [+],14,43,55,0.5344,0.8879,0.0315395,fine,32
L1-,Life and living things [-],N5.1-,Entirety; maximum [-],13,32,14,0.5286,0.9238,0.377086,fine,32
L1-,Life and living things [-],S4,Kin,12,47,93,0.5278,0.2573,0.00108854,fine,32
E3-,Calm/Violent/Angry [-],L1-,Life and living things [-],8,49,303,0.5219,0.2493,1.96465e-06,fine,32
L1-,Life and living things [-],N5-,Quantities [-],16,44,49,0.5200,0.7361,0.0961418,fine,32
L1-,Life and living things [-],A6.2+,Comparing:- Usual/unusual  [+],16,47,66,0.5189,0.8343,0.0399861,fine,32
E3-,Calm/Violent/Angry [-],A6.2+,Comparing:- Usual/unusual  [+],14,47,155,0.5180,0.5385,0.00794273,fine,32
E3-,Calm/Violent/Angry [-],I1,Money generally,18,48,75,0.5153,0.6535,0.111403,fine,32
L1-,Life and living things [-],N6+,Frequency etc. [+],15,44,67,0.5147,0.6346,0.0487668,fine,32
E3-,Calm/Violent/Angry [-],A6.1+,Comparing:- Similar/different [+],17,48,324,0.5123,0.4131,0.0594634,fine,32
L1-,Life and living things [-],I1,Money generally,11,43,35,0.5122,0.7566,0.00191396,fine,32
E3-,Calm/Violent/Angry [-],A6.3+,Comparing:- Variety [+],12,32,20,0.5091,0.7434,0.215327,fine,32
E3-,Calm/Violent/Angry [-],E2+++,Liking [+++],13,36,11,0.5077,0.6213,0.132498,fine,32
E3-,Calm/Violent/Angry [-],G2.1-,"Crime, law and order: Law and order [-]",11,49,267,0.5065,0.5106,0.000141971,fine,32
E3-,Calm/Violent/Angry [-],N5++,Quantities [++],19,49,156,0.5042,0.3454,0.152408,fine,32
E3-,Calm/Violent/Angry [-],X5.2-,Interest/boredom/excited/energetic [-],13,42,39,0.4834,0.4237,0.0195205,fine,32
E3-,Calm/Violent/Angry [-],X9.1+,"Ability:- Ability, intelligence [+]",8,48,124,0.4756,0.3338,3.30527e-06,fine,32
L1-,Life and living things [-],N3.3-,Measurement: Distance [-],17,39,25,0.4754,0.9236,0.522397,fine,32
E3-,Calm/Violent/Angry [-],I3.1,Work and employment: Generally,8,49,266,0.4736,0.4434,1.96465e-06,fine,32
L1-,Life and living things [-],S5-,Groups and affiliation [-],15,46,11,0.4707,1.0796,0.0258961,fine,32
L1-,Life and living things [-],O4.1,General appearance and physical properties,11,48,270,0.4651,0.6543,0.000222245,fine,32
L1-,Life and living things [-],A5.1-,Evaluation:- Good/bad [-],16,48,29,0.4595,0.8103,0.0293049,fine,32
L1-,Life and living things [-],N5.1+,Entirety; maximum [+],12,44,89,0.4569,0.6546,0.00365777,fine,32
E3-,Calm/Violent/Angry [-],S4m,Kin [m],16,46,25,0.4473,0.3326,0.054076,fine,32
E3-,Calm/Violent/Angry [-],S5+c,Groups and affiliation [+c],11,48,84,0.4438,0.4653,0.000222245,fine,32
E3-,Calm/Violent/Angry [-],N6+,Frequency etc. [+],11,46,138,0.4417,0.3943,0.000535585,fine,32
E3-,Calm/Violent/Angry [-],M5,Aircraft and flying,12,43,46,0.4412,0.2392,0.00540157,fine,32
E3-,Calm/Violent/Angry [-],X2.2-,Knowledge [-],18,43,50,0.4389,0.7025,0.360378,fine,32
E3-,Calm/Violent/Angry [-],W4,Weather ,15,44,30,0.4337,0.6848,0.0487668,fine,32
E3-,Calm/Violent/Angry [-],Z8mfn,Pronouns etc. [mfn],9,49,493,0.4316,0.4706,9.26355e-06,fine,32
E3-,Calm/Violent/Angry [-],E5-,Fear/bravery/shock [-],7,49,122,0.4284,0.3417,3.62458e-07,fine,32
L1-,Life and living things [-],S7.2-,Respect [-],16,34,18,0.4194,0.7473,0.864166,fine,32
E3-,Calm/Violent/Angry [-],S1.2.6+,Sensible [+],13,29,24,0.4152,0.2490,0.711071,fine,32
E3-,Calm/Violent/Angry [-],A1.4,"Chance, luck",9,46,190,0.4106,0.4862,4.05604e-05,fine,32
L1-,Life and living things [-],K5.1,Sports,6,49,238,0.4087,0.8144,5.72777e-08,fine,32
L1-,Life and living things [-],F1,Food,10,49,238,0.4081,0.5972,3.84591e-05,fine,32
L1-,Life and living things [-],E6-,"Worry, concern, confident [-]",10,47,113,0.4068,0.7895,9.84888e-05,fine,32
E3-,Calm/Violent/Angry [-],A13.3,Degree: Boosters,14,49,528,0.3976,0.2966,0.00380165,fine,32
L1-,Life and living things [-],I3.2-,Work and employmeny: Professionalism [-],12,45,63,0.3965,0.4983,0.0024589,fine,32
E3-,Calm/Violent/Angry [-],E2+,Liking [+],5,49,235,0.3941,0.3385,7.59716e-09,fine,32
E3-,Calm/Violent/Angry [-],Z2,Geographical names,14,48,236,0.3890,0.4310,0.0055152,fine,32
E3-,Calm/Violent/Angry [-],S5-,Groups and affiliation [-],14,42,20,0.3852,0.5134,0.0435585,fine,32
E3-,Calm/Violent/Angry [-],N3.3+,Measurement: Distance [+],15,38,19,0.3785,0.3508,0.255875,fine,32
L1-,Life and living things [-],A13.5,Degree: Compromisers,9,34,20,0.3756,0.4299,0.00904119,fine,32
L1-,Life and living things [-],A1.5.2+,Usefulness [+],13,31,18,0.3646,1.2251,0.47313,fine,32
E3-,Calm/Violent/Angry [-],O4.2-,Judgement of appearance (pretty etc.) [-],8,48,151,0.3546,0.3216,3.30527e-06,fine,32
E3-,Calm/Violent/Angry [-],I3.2-,Work and employmeny: Professionalism [-],12,47,76,0.3540,0.3498,0.00108854,fine,32
E3-,Calm/Violent/Angry [-],A13.5,Degree: Compromisers,15,45,78,0.3514,0.3686,0.0356978,fine,32
L1-,Life and living things [-],F3,Cigarettes and drugs,15,48,100,0.3483,0.1777,0.0132833,fine,32
E3-,Calm/Violent/Angry [-],S7.3,Competition,13,49,150,0.3337,0.3336,0.00140269,fine,32
E3-,Calm/Violent/Angry [-],N5+++,Quantities [+++],16,41,18,0.3289,0.2377,0.211024,fine,32
L1-,Life and living things [-],Q4.2c,The Media:- Newspapers etc. [c],15,35,19,0.3260,1.2946,0.49956,fine,32
E3-,Calm/Violent/Angry [-],O4.6-,Temperature      [-],17,47,55,0.3255,0.4148,0.0789407,fine,32
E3-,Calm/Violent/Angry [-],T1.1.3,Time: General: Future,18,47,80,0.3244,0.2296,0.143865,fine,32
E3-,Calm/Violent/Angry [-],S1.2.5+,Toughness; strong/weak [+],14,35,28,0.3226,0.4067,0.310505,fine,32
E3-,Calm/Violent/Angry [-],A5.3-,Evaluation:- Accuracy [-],10,48,92,0.3141,0.3046,6.16964e-05,fine,32
E3-,Calm/Violent/Angry [-],H2,Parts of buildings,10,44,30,0.3089,0.3198,0.000388131,fine,32
E3-,Calm/Violent/Angry [-],N3.7,Measurement: Length & height,10,31,16,0.3035,0.0000,0.0707555,fine,32
L1-,Life and living things [-],N3.2+,Measurement: Size  [+],9,43,48,0.3017,0.8228,0.000170155,fine,32
L1-,Life and living things [-],A13.4,Degree: Approximators,13,44,54,0.2980,0.5481,0.00955988,fine,32
L1-,Life and living things [-],F2,Drinks,9,47,87,0.2960,0.4547,2.4904e-05,fine,32
E3-,Calm/Violent/Angry [-],A4.2+,Particular/general; detail [+],8,49,290,0.2954,0.1867,1.96465e-06,fine,32
L1-,Life and living things [-],O4.2-,Judgement of appearance (pretty etc.) [-],13,46,81,0.2828,0.4759,0.00453386,fine,32
E3-,Calm/Violent/Angry [-],N3.2+,Measurement: Size  [+],17,44,49,0.2757,0.4433,0.174171,fine,32
E3-,Calm/Violent/Angry [-],H1c,Architecture and kinds of houses and buildings [c],17,40,27,0.2738,0.3472,0.429591,fine,32
E3-,Calm/Violent/Angry [-],N3.6,Measurement: Area,12,38,28,0.2680,0.2509,0.0335524,fine,32
E3-,Calm/Violent/Angry [-],F3,Cigarettes and drugs,6,49,174,0.2670,0.1364,5.72777e-08,fine,32
E3-,Calm/Violent/Angry [-],Z1,Personal names,14,36,37,0.2653,0.1947,0.242985,fine,32
E3-,Calm/Violent/Angry [-],Q4.2c,The Media:- Newspapers etc. [c],11,41,34,0.2627,0.3358,0.004324,fine,32
E3-,Calm/Violent/Angry [-],N1,Numbers ,10,47,64,0.2614,0.2209,9.84888e-05,fine,32
L1-,Life and living things [-],L2mfn,Living creatures generally [mfn],9,44,48,0.2599,0.4606,0.000106045,fine,32
E3-,Calm/Violent/Angry [-],N3.7+,Measurement: Length & height [+],17,45,19,0.2582,0.4881,0.135156,fine,32
E3-,Calm/Violent/Angry [-],A1.2+,Suitability [+],9,46,63,0.2548,0.1880,4.05604e-05,fine,32
E3-,Calm/Violent/Angry [-],S6+,Obligation and necessity [+],9,49,149,0.2531,0.2868,9.26355e-06,fine,32
L1-,Life and living things [-],Z2,Geographical names,8,48,147,0.2514,0.4009,3.30527e-06,fine,32
E3-,Calm/Violent/Angry [-],I2.1,Business: Generally,10,28,10,0.2474,0.0000,0.184933,fine,32
L1-,Life and living things [-],Z1f,Personal names [f],19,47,42,0.2454,0.5136,0.24296,fine,32
E3-,Calm/Violent/Angry [-],Q4.2,The Media:- Newspapers etc.,12,40,11,0.2397,0.1601,0.016589,fine,32
L1-,Life and living things [-],S2mfc,People [mfc],12,36,14,0.2395,0.2267,0.0652453,fine,32
L1-,Life and living things [-],G3,"Warfare, defence and the army; weapons",6,49,140,0.2366,0.2416,5.72777e-08,fine,32
L1-,Life and living things [-],O4.6-,Temperature      [-],9,43,32,0.2345,0.5447,0.000170155,fine,32
E3-,Calm/Violent/Angry [-],X3.5,Sensory:- Smell,12,31,11,0.2339,0.3581,0.281042,fine,32
L1-,Life and living things [-],S1.1.3-,Participation [-],15,42,43,0.2328,0.2370,0.0884295,fine,32
E3-,Calm/Violent/Angry [-],N3.7--,Measurement: Length & height [--],15,40,21,0.2310,0.1951,0.15386,fine,32
E3-,Calm/Violent/Angry [-],A1.8+,Inclusion/Exclusion [+],11,40,40,0.2220,0.2197,0.00642658,fine,32
E3-,Calm/Violent/Angry [-],A5.3+,Evaluation:- Accuracy [+],11,44,39,0.2217,0.2151,0.00126003,fine,32
E3-,Calm/Violent/Angry [-],W2,Light,16,44,38,0.2181,0.1609,0.0961418,fine,32
E3-,Calm/Violent/Angry [-],E4.2-,Happy/sad: Contentment [-],10,31,25,0.2172,0.0469,0.0707555,fine,32
E3-,Calm/Violent/Angry [-],G1.1,Government etc.,10,48,32,0.2096,0.1875,6.16964e-05,fine,32
E3-,Calm/Violent/Angry [-],M3fn,Vehicles and transport on land [fn],13,41,28,0.2091,0.2036,0.0275332,fine,32
E3-,Calm/Violent/Angry [-],N5.1-,Entirety; maximum [-],15,44,21,0.2077,0.2005,0.0487668,fine,32
E3-,Calm/Violent/Angry [-],O3,Electricity and electrical equipment,16,46,36,0.1966,0.2073,0.054076,fine,32
E3-,Calm/Violent/Angry [-],A15-,Safety/Danger [-],6,49,110,0.1837,0.2122,5.72777e-08,fine,32
E3-,Calm/Violent/Angry [-],S4c,Kin [c],12,29,10,0.1825,0.1461,0.458258,fine,32
L1-,Life and living things [-],S2.1f,People:- Female [f],13,42,14,0.1822,0.1409,0.0195205,fine,32
E3-,Calm/Violent/Angry [-],A13.7,Degree: Minimizers,13,41,41,0.1508,0.0278,0.0275332,fine,32
E3-,Calm/Violent/Angry [-],N6,Frequency etc.,11,38,33,0.1477,0.2710,0.013853,fine,32
E3-,Calm/Violent/Angry [-],S4f,Kin [f],13,47,30,0.1422,0.1127,0.00308768,fine,32
E3-,Calm/Violent/Angry [-],A13.1,Degree: Non-specific,14,43,239,0.1391,0.1057,0.0315395,fine,32
L1-,Life and living things [-],H3,Areas around or near houses,14,39,24,0.1363,0.5287,0.108129,fine,32
E3-,Calm/Violent/Angry [-],S7.1-,"Power, organizing [-]",11,43,45,0.1349,0.1263,0.00191396,fine,32
L1-,Life and living things [-],A13,Degree,8,45,71,0.1342,0.1591,1.53741e-05,fine,32
E3-,Calm/Violent/Angry [-],N3.5-,Measurement: Weight [-],14,38,23,0.1292,0.0000,0.143307,fine,32
L1-,Life and living things [-],M3fn,Vehicles and transport on land [fn],9,34,14,0.1209,0.0641,0.00904119,fine,32
L1-,Life and living things [-],E2-,Liking [-],13,47,79,0.1121,0.1944,0.00308768,fine,32
L1-,Life and living things [-],T3-,"Time: Old, new and young; age [-]",13,47,26,0.1043,0.1708,0.00308768,fine,32
L1-,Life and living things [-],X9.1+,"Ability:- Ability, intelligence [+]",11,43,36,0.0981,0.1033,0.00191396,fine,32
E3-,Calm/Violent/Angry [-],T4-,Time: Early/late [-],17,44,38,0.0931,0.0989,0.174171,fine,32
E3-,Calm/Violent/Angry [-],A5.1+++,Evaluation:- Good/bad [+++],14,39,31,0.0918,0.1200,0.108129,fine,32
L1-,Life and living things [-],M4fn,"Shipping, swimming etc. [fn]",14,37,13,0.0854,0.0432,0.187742,fine,32
E3-,Calm/Violent/Angry [-],A13,Degree,3,47,205,0.0808,0.0360,2.46473e-10,fine,32
L1-,Life and living things [-],Q1.3,Telecommunications,8,35,21,0.0792,0.3470,0.00187823,fine,32
E3-,Calm/Violent/Angry [-],M4fn,"Shipping, swimming etc. [fn]",11,33,15,0.0714,0.0620,0.0801433,fine,32
L1-,Life and living things [-],N1,Numbers ,5,45,38,0.0624,0.1021,7.87838e-08,fine,32
E3-,Calm/Violent/Angry [-],S6-,Obligation and necessity [-],15,41,39,0.0608,0.0000,0.117275,fine,32
E3-,Calm/Violent/Angry [-],Q4.1,The Media:- Books,18,43,36,0.0546,0.1098,0.360378,fine,32
E3-,Calm/Violent/Angry [-],S2.2m,People:- Male   [m],12,45,39,0.0476,0.0437,0.0024589,fine,32
E3-,Calm/Violent/Angry [-],S2.1f,People:- Female [f],13,41,21,0.0300,0.0271,0.0275332,fine,32
L1-,Life and living things [-],A13.2,Degree: Maximizers,8,43,43,0.0210,0.0397,4.19342e-05,fine,32
L1-,Life and living things [-],S7.3+,Competition [+],9,34,13,0.0117,0.0000,0.00904119,fine,32
E3-,Calm/Violent/Angry [-],N5c,Quantities [c],13,32,13,0.0052,0.0000,0.377086,fine,32
E3-,Calm/Violent/Angry [-],Z7,If,10,38,354,0.0000,0.0000,0.00509764,fine,32
E3-,Calm/Violent/Angry [-],O1,Substances and materials generally,7,34,14,0.0000,0.0000,0.000821395,fine,32
E3-,Calm/Violent/Angry [-],W2-,Light [-],13,33,11,0.0000,0.0000,0.296206,fine,32
L1-,Life and living things [-],O1,Substances and materials generally,6,28,11,0.0000,0.0000,0.00371917,fine,32
L1-,Life and living things [-],X3.2+,Sensory:- Sound [+],8,32,22,0.0000,0.0000,0.00700037,fine,32
L1-,Life and living things [-],N3.7+,Measurement: Length & height [+],9,37,15,0.0000,0.0000,0.00256321,fine,32
E3-,Calm/Violent/Angry [-],S1.2.6-,Sensible [-],8,37,17,0.0000,0.0000,0.000752897,fine,32
L1-,Life and living things [-],O4.6,Temperature     ,8,33,12,0.0000,0.0000,0.00455138,fine,32
E3-,Calm/Violent/Angry [-],T1.3+,Time: Period [+],15,43,28,0.0000,0.0000,0.065994,fine,32
E3-,Calm/Violent/Angry [-],T3+,"Time: Old, new and young; age [+]",9,37,18,0.0000,0.0000,0.00256321,fine,32
L1-,Life and living things [-],S2.2m,People:- Male   [m],9,44,13,0.0000,0.0000,0.000106045,fine,32
L1-,Life and living things [-],N3.2-,Measurement: Size  [-],7,36,15,0.0000,0.0000,0.000312551,fine,32
E3-,Calm/Violent/Angry [-],X1,"PSYCHOLOGICAL ACTIONS, STATES AND PROCESSES",8,33,11,0.0000,0.0000,0.00455138,fine,32
E3-,Calm/Violent/Angry [-],S1.2.2-,Avarice [-],6,32,13,0.0000,0.0000,0.000535053,fine,32
L1-,Life and living things [-],A13.7,Degree: Minimizers,7,32,15,0.0000,0.0000,0.0021024,fine,32
E3-,Calm/Violent/Angry [-],A6.2-,Comparing:- Usual/unusual  [-],12,33,29,0.0000,0.0000,0.162756,fine,32
L1-,Life and living things [-],S4f,Kin [f],10,37,10,0.0000,0.0000,0.00763208,fine,32
E3-,Calm/Violent/Angry [-],N3.1,Measurement: General,9,25,14,0.0000,0.0000,0.229523,fine,32
L1-,Life and living things [-],Q4.1,The Media:- Books,8,30,12,0.0000,0.0000,0.0161248,fine,32
E3-,Calm/Violent/Angry [-],S2,People,13,35,22,0.0000,0.0000,0.175465,fine,32
E3-,Calm/Violent/Angry [-],O4.6,Temperature     ,9,34,18,0.0000,0.0000,0.00904119,fine,32
E3-,Calm/Violent/Angry [-],O1.3,Substances and materials generally: Gas,15,41,28,0.0000,0.0000,0.117275,fine,32
E3-,Calm/Violent/Angry [-],S1.2.5-,Toughness; strong/weak [-],5,42,21,0.0000,0.0000,4.4337e-07,fine,32
E3-,Calm/Violent/Angry [-],A11.1++,Importance: Important [++],9,35,15,0.0000,0.0000,0.00598812,fine,32
L1-,Life and living things [-],H2,Parts of buildings,4,43,15,0.0000,0.0000,3.10815e-08,fine,32
L1-,Life and living things [-],O1.3,Substances and materials generally: Gas,8,26,17,0.0000,0.0000,0.0755187,fine,32
L1-,Life and living things [-],H1c,Architecture and kinds of houses and buildings [c],2,39,13,0.0000,0.0000,2.84126e-09,fine,32
E3-,Calm/Violent/Angry [-],S1.2.2+,Avarice [+],5,35,11,0.0000,0.0000,2.23615e-05,fine,32
E3-,Calm/Violent/Angry [-],L2mn,Living creatures generally [mn],9,37,16,0.0000,0.0000,0.00256321,fine,32
E3-,Calm/Violent/Angry [-],S7.1,"Power, organizing",10,34,12,0.0000,0.0000,0.0243065,fine,32
L1-,Life and living things [-],X5.2-,Interest/boredom/excited/energetic [-],8,36,17,0.0000,0.0000,0.00119324,fine,32
